shipment_id,customer_name,origin_city,destination_city,service_type,weight_kg,shipment_date,delivery_date,cost_inr,status
SHP01410,Healthians,Delhi,Hyderabad,HC GOLD,3.93,2026-04-27,2026-04-30,448.28,Delivered
SHP01411,Metropolis Healthcare,Chandigarh,Bengaluru,HC SILVER,1.08,2026-04-20,2026-04-24,111.3,Delivered
SHP01412,Pathkind Labs,Mumbai,Chandigarh,NFO,7.21,2026-01-20,2026-01-22,625.06,Delivered
SHP01413,Oncquest Labs,Lucknow,Ahmedabad,HC SILVER,23.69,2026-06-18,2026-06-27,2166.07,Delayed
SHP01414,Suraksha Diagnostics,Ahmedabad,Chandigarh,NFO,1.87,2026-03-29,2026-04-05,160.46,Delayed
SHP01415,Oncquest Labs,Bengaluru,Gurugram,NFO,18.87,2026-03-25,,1504.41,In Transit
SHP01416,Metropolis Healthcare,Noida,Chandigarh,HC GOLD,14.26,2026-04-23,2026-04-25,1866.4,Delivered
SHP01417,Pathkind Labs,Bengaluru,Ahmedabad,HC SILVER,17.39,2026-02-05,,1811.43,In Transit
SHP01418,Healthians,Lucknow,Chennai,HC SILVER,11.42,2026-02-24,2026-02-26,1101.39,Delivered
SHP01419,Metropolis Healthcare,Chennai,Mumbai,NFO,18.82,2026-01-06,2026-01-08,1610.63,Delivered
SHP01420,Pathkind Labs,Hyderabad,Delhi,NFO,24.75,2026-04-06,2026-04-12,2417.03,Delayed
SHP01421,Pathkind Labs,Pune,Chennai,NFO,14.58,2026-06-12,2026-06-15,1290.52,Delayed
SHP01422,Pathkind Labs,Pune,Gurugram,NFO,13.08,2026-01-23,2026-01-28,1276.61,Delivered
SHP01423,Suraksha Diagnostics,Gurugram,Lucknow,HC SILVER,11.91,2026-02-08,2026-02-14,1114.42,Delivered
SHP01424,CryoViva India,Pune,Kolkata,NFO,7.7,2026-06-09,2026-06-15,658.94,Delivered
SHP01425,Dr Lal PathLabs,Bengaluru,Mumbai,HC GOLD,8.5,2026-04-28,,1127.49,In Transit
SHP01426,CORE Diagnostics,Chennai,Chandigarh,NFO,4.13,2026-03-20,2026-03-25,398.84,Delivered
SHP01427,Pathkind Labs,Delhi,Mumbai,NFO,2.2,2026-03-22,2026-03-27,177.73,Delayed
SHP01428,Metropolis Healthcare,Noida,Hyderabad,NFO,23.04,2026-04-01,2026-04-02,2224.93,Delivered
SHP01429,CryoViva India,Gurugram,Hyderabad,NFO,18.73,2026-02-23,2026-02-27,1591.72,Delivered
SHP01430,Dr Lal PathLabs,Mumbai,Hyderabad,HC SILVER,2.77,2026-02-14,2026-02-25,244.84,Delayed
SHP01431,Oncquest Labs,Mumbai,Gurugram,HC GOLD,9.28,2026-03-23,2026-03-28,1224.9,Delivered
SHP01432,Metropolis Healthcare,Chennai,Pune,HC GOLD,23.65,2026-01-05,2026-01-06,2838.22,Delivered
SHP01433,Healthians,Gurugram,Kolkata,HC SILVER,21.0,2026-04-22,2026-04-25,1837.62,Delivered
SHP01434,Oncquest Labs,Chandigarh,Kolkata,NFO,24.12,2026-06-15,2026-06-19,1936.09,Delivered
SHP01435,Pathkind Labs,Delhi,Mumbai,NFO,17.53,2026-01-10,2026-01-14,1663.77,Delayed
SHP01436,Healthians,Chandigarh,Bengaluru,HC GOLD,20.67,2026-04-18,2026-04-20,2830.94,Delivered
SHP01437,CORE Diagnostics,Lucknow,Chandigarh,NFO,23.16,2026-02-11,2026-02-14,2079.49,Delivered
SHP01438,Healthians,Bengaluru,Chandigarh,NFO,1.13,2026-01-08,2026-01-12,89.91,Delivered
SHP01439,Pathkind Labs,Kolkata,Delhi,NFO,15.16,2026-05-15,2026-05-19,1448.77,Delivered
SHP01440,Tata 1mg,Gurugram,Hyderabad,NFO,12.15,2026-04-17,2026-04-25,1138.46,Delivered
SHP01441,Oncquest Labs,Delhi,Chennai,NFO,22.62,2026-02-02,2026-02-11,1906.16,Delayed
SHP01442,Tata 1mg,Ahmedabad,Lucknow,NFO,18.84,2026-05-27,2026-05-30,1763.72,Delivered
SHP01443,Tata 1mg,Noida,Bengaluru,HC GOLD,18.07,2026-03-14,2026-03-21,2051.65,Delivered
SHP01444,Healthians,Chandigarh,Bengaluru,HC GOLD,11.82,2026-06-01,2026-06-12,1626.78,Delayed
SHP01445,Healthians,Bengaluru,Noida,NFO,16.7,2026-05-29,2026-06-04,1501.79,Delayed
SHP01446,CryoViva India,Mumbai,Noida,NFO,1.34,2026-03-02,2026-03-04,118.8,Delivered
SHP01447,Redcliffe Labs,Hyderabad,Chennai,HC GOLD,20.52,2026-05-28,2026-06-01,2495.15,Delivered
SHP01448,Oncquest Labs,Bengaluru,Ahmedabad,NFO,7.34,2026-05-12,2026-05-15,590.57,Delivered
SHP01449,Pathkind Labs,Chennai,Pune,NFO,2.86,2026-03-29,2026-04-05,244.71,Delivered
SHP01450,CORE Diagnostics,Delhi,Ahmedabad,NFO,24.39,2026-01-29,2026-02-03,1931.29,Delayed
SHP01451,Oncquest Labs,Chennai,Bengaluru,NFO,24.62,2026-01-22,2026-01-27,2375.87,Delivered
SHP01452,CORE Diagnostics,Pune,Mumbai,HC SILVER,5.94,2026-01-05,2026-01-11,582.02,Delayed
SHP01453,Pathkind Labs,Noida,Chandigarh,HC GOLD,20.11,2026-04-03,2026-04-08,2773.48,Delivered
SHP01454,CORE Diagnostics,Noida,Kolkata,NFO,4.56,2026-06-12,2026-06-17,421.62,Delivered
SHP01455,Dr Lal PathLabs,Noida,Ahmedabad,NFO,5.45,2026-01-13,2026-01-17,477.35,Delivered
SHP01456,Oncquest Labs,Kolkata,Pune,NFO,18.18,2026-03-18,2026-03-19,1605.47,Delivered
SHP01457,Dr Lal PathLabs,Bengaluru,Mumbai,HC GOLD,2.14,2026-04-16,2026-04-18,241.41,Delivered
SHP01458,CORE Diagnostics,Mumbai,Hyderabad,HC GOLD,10.08,2026-02-19,,1194.6,In Transit
SHP01459,CORE Diagnostics,Mumbai,Chennai,HC SILVER,3.53,2026-05-30,2026-06-01,358.17,Delivered
SHP01460,Tata 1mg,Chennai,Delhi,HC GOLD,13.34,2026-06-10,2026-06-17,1560.31,Delivered
SHP01461,Dr Lal PathLabs,Gurugram,Ahmedabad,NFO,2.22,2026-03-29,2026-04-01,211.87,Delivered
SHP01462,Oncquest Labs,Gurugram,Lucknow,NFO,4.63,2026-06-27,,382.84,In Transit
SHP01463,Tata 1mg,Pune,Gurugram,HC SILVER,15.28,2026-06-03,2026-06-06,1547.74,Delivered
SHP01464,Suraksha Diagnostics,Lucknow,Kolkata,NFO,3.08,2026-03-13,2026-03-16,257.14,Delivered
SHP01465,Healthians,Chandigarh,Bengaluru,NFO,2.98,2026-05-05,2026-05-12,241.99,Delayed
SHP01466,Metropolis Healthcare,Kolkata,Lucknow,NFO,19.63,2026-05-05,2026-05-16,1658.46,Delayed
SHP01467,Suraksha Diagnostics,Pune,Lucknow,NFO,3.14,2026-06-14,2026-06-17,248.05,Delayed
SHP01468,Dr Lal PathLabs,Mumbai,Kolkata,HC GOLD,22.64,2026-04-18,2026-04-24,2681.01,Delayed
SHP01469,Dr Lal PathLabs,Hyderabad,Pune,HC SILVER,1.41,2026-04-13,2026-04-19,127.79,Delayed
SHP01470,Healthians,Noida,Delhi,NFO,23.06,2026-01-08,,2200.68,In Transit
SHP01471,Healthians,Chennai,Lucknow,NFO,24.16,2026-03-12,,1872.78,In Transit
SHP01472,Metropolis Healthcare,Hyderabad,Lucknow,HC GOLD,4.43,2026-05-23,2026-06-01,576.88,Delayed
SHP01473,Oncquest Labs,Chennai,Noida,HC SILVER,8.68,2026-06-07,2026-06-15,807.39,Delayed
SHP01474,Tata 1mg,Bengaluru,Gurugram,HC GOLD,8.17,2026-05-08,,976.16,In Transit
SHP01475,Healthians,Bengaluru,Pune,NFO,11.23,2026-04-03,2026-04-05,885.7,Delivered
SHP01476,Pathkind Labs,Ahmedabad,Bengaluru,HC GOLD,14.23,2026-05-24,2026-05-29,1833.81,Delivered
SHP01477,Tata 1mg,Mumbai,Gurugram,HC GOLD,22.91,2026-06-19,,2655.29,In Transit
SHP01478,Pathkind Labs,Lucknow,Chennai,NFO,3.76,2026-04-09,,364.03,In Transit
SHP01479,Dr Lal PathLabs,Bengaluru,Chandigarh,HC SILVER,8.43,2026-02-27,,728.93,In Transit
SHP01480,Metropolis Healthcare,Pune,Noida,NFO,6.0,2026-06-27,2026-06-29,515.15,Delivered
SHP01481,CryoViva India,Mumbai,Noida,NFO,24.13,2026-06-06,,2071.02,In Transit
SHP01482,Dr Lal PathLabs,Pune,Ahmedabad,NFO,5.06,2026-05-13,2026-05-18,482.64,Delivered
SHP01483,Healthians,Kolkata,Bengaluru,HC SILVER,6.96,2026-04-05,2026-04-08,654.1,Delivered
SHP01484,Healthians,Lucknow,Noida,HC SILVER,24.66,2026-03-05,2026-03-13,2165.02,Delayed
SHP01485,Pathkind Labs,Pune,Hyderabad,NFO,20.28,2026-06-04,2026-06-10,1860.65,Delayed
SHP01486,Redcliffe Labs,Chandigarh,Pune,NFO,14.57,2026-01-14,2026-01-23,1268.52,Delayed
SHP01487,CORE Diagnostics,Kolkata,Gurugram,NFO,11.49,2026-06-16,2026-06-17,1051.44,Delivered
SHP01488,Healthians,Gurugram,Lucknow,NFO,18.11,2026-05-26,2026-05-31,1660.04,Delayed
SHP01489,CORE Diagnostics,Hyderabad,Kolkata,HC SILVER,5.77,2026-04-26,2026-05-03,538.63,Delayed
SHP01490,Suraksha Diagnostics,Ahmedabad,Pune,NFO,13.72,2026-06-24,2026-06-29,1332.64,Delivered
SHP01491,Dr Lal PathLabs,Delhi,Kolkata,NFO,24.45,2026-06-07,2026-06-13,2249.9,Delayed
SHP01492,Redcliffe Labs,Lucknow,Mumbai,HC SILVER,19.46,2026-02-15,2026-02-17,1892.6,Delivered
SHP01493,Tata 1mg,Gurugram,Kolkata,NFO,10.39,2026-06-29,,884.82,In Transit
SHP01494,CORE Diagnostics,Lucknow,Hyderabad,HC SILVER,4.98,2026-03-21,2026-03-24,529.76,Delivered
SHP01495,CORE Diagnostics,Hyderabad,Gurugram,NFO,5.41,2026-03-31,2026-04-01,424.67,Delivered
SHP01496,Dr Lal PathLabs,Bengaluru,Delhi,NFO,14.15,2026-06-24,2026-06-30,1086.26,Delivered
SHP01497,Metropolis Healthcare,Chennai,Hyderabad,NFO,22.68,2026-05-25,,1768.46,In Transit
SHP01498,Dr Lal PathLabs,Noida,Bengaluru,NFO,13.61,2026-03-30,,1238.75,In Transit
SHP01499,Healthians,Noida,Chandigarh,HC GOLD,22.34,2026-06-30,2026-07-05,2958.51,Delayed
SHP01500,Dr Lal PathLabs,Hyderabad,Delhi,NFO,13.67,2026-01-31,2026-02-06,1098.16,Delivered
